1966.1386264069556, 130.08108108108107
1967.125160072791, 127.08108108108107
1967.9256723057222, 123.67567567567565
1968.617672036126, 113.78378378378376
1969.8007683493968, 118.16216216216215
1970.7686998719416, 119.62162162162161
1972.1694412617105, 130.32432432432432
1973.3134730740715, 133.56756756756755
1973.6538922962864, 113.45945945945945
1974.8283076093549, 120.9189189189189
1976.0393071375615, 126.1081081081081
1976.6252746512098, 113.13513513513513
1977.6353710318797, 112.48648648648647
1979.189270068073, 130.97297297297297
1979.8143020826312, 119.13513513513513
1980.8857855361596, 120.27027027027026
1981.1059108984296, 99.99999999999999
1982.7745231515805, 118.48648648648647
1983.7957808182246, 118.16216216216215
1984.7779739839589, 116.70270270270268
1986.3151310911908, 104.70270270270268
1988.4996427849296, 111.51351351351349
1989.5878681674192, 113.13513513513513
1990.4751904023724, 108.9189189189189
1991.3482509941362, 107.62162162162161
1992.8606052436476, 121.56756756756755
1993.848379052369, 120.27027027027026
1994.9812495787558, 123.18918918918916
1995.7929230976613, 120.1081081081081
1996.8253420502797, 120.1081081081081
1998.0530835074476, 125.78378378378378
1998.211821796859, 103.72972972972971
1999.400498753117, 108.27027027027026
2000.5166273505424, 110.70270270270268
2001.7834333086203, 117.51351351351349
2002.2379456763497, 104.05405405405403
2003.6107838511828, 113.94594594594594
2004.589876659702, 115.72972972972971
2005.4939408236166, 111.99999999999997
2006.3589404866211, 107.13513513513513
2007.670391588596, 115.24324324324323
2008.50438767945, 112.8108108108108
